"Measure code","SEX","COUNTRY_REGION","YEAR","VALUE"
"REHAB_12","FEMALE","TJK","1992","249.36"
"REHAB_12","MALE","TJK","1992","347.10"
"REHAB_12","ALL","TJK","1993","301.37"
"REHAB_12","FEMALE","TJK","1993","252.69"
"REHAB_12","MALE","TJK","1993","350.44"
"REHAB_12","ALL","TJK","1994","304.92"
"REHAB_12","FEMALE","TJK","1994","256.08"
"REHAB_12","MALE","TJK","1994","354.15"
"REHAB_12","ALL","TJK","1995","309.10"
"REHAB_12","FEMALE","TJK","1995","259.80"
"REHAB_12","MALE","TJK","1995","358.74"
"REHAB_12","ALL","TJK","1996","314.31"
"REHAB_12","FEMALE","TJK","1996","264.47"
"REHAB_12","MALE","TJK","1996","364.45"
"REHAB_12","ALL","TJK","1997","321.56"
"REHAB_12","FEMALE","TJK","1997","270.96"
"REHAB_12","MALE","TJK","1997","372.40"
"REHAB_12","ALL","TJK","1998","328.77"
"REHAB_12","FEMALE","TJK","1998","277.65"
"REHAB_12","MALE","TJK","1998","380.04"
"REHAB_12","ALL","TJK","1999","334.90"
"REHAB_12","FEMALE","TJK","1999","283.33"
"REHAB_12","MALE","TJK","1999","386.50"
"REHAB_12","ALL","TJK","2000","338.07"
"REHAB_12","FEMALE","TJK","2000","286.17"
"REHAB_12","MALE","TJK","2000","389.86"
"REHAB_12","ALL","TJK","2001","339.39"
"REHAB_12","FEMALE","TJK","2001","287.36"
"REHAB_12","MALE","TJK","2001","391.17"
"REHAB_12","ALL","TJK","2002","340.30"
"REHAB_12","FEMALE","TJK","2002","288.28"
"REHAB_12","MALE","TJK","2002","391.94"
"REHAB_12","ALL","TJK","2003","340.91"
"REHAB_12","FEMALE","TJK","2003","288.87"
"REHAB_12","MALE","TJK","2003","392.46"
"REHAB_12","ALL","TJK","2004","341.36"
"REHAB_12","FEMALE","TJK","2004","289.44"
"REHAB_12","MALE","TJK","2004","392.69"
"REHAB_12","ALL","TJK","2005","341.87"
"REHAB_12","FEMALE","TJK","2005","290.29"
"REHAB_12","MALE","TJK","2005","392.77"
"REHAB_12","ALL","TJK","2006","342.04"
"REHAB_12","FEMALE","TJK","2006","290.74"
"REHAB_12","MALE","TJK","2006","392.59"
"REHAB_12","ALL","TJK","2007","341.30"
"REHAB_12","FEMALE","TJK","2007","290.25"
"REHAB_12","MALE","TJK","2007","391.55"
"REHAB_12","ALL","TJK","2008","340.23"
"REHAB_12","FEMALE","TJK","2008","289.35"
"REHAB_12","MALE","TJK","2008","390.27"
"REHAB_12","ALL","TJK","2009","339.55"
"REHAB_12","FEMALE","TJK","2009","289.14"
"REHAB_12","MALE","TJK","2009","389.09"
"REHAB_12","ALL","TJK","2010","338.64"
"REHAB_12","FEMALE","TJK","2010","288.56"
"REHAB_12","MALE","TJK","2010","387.82"
"REHAB_12","ALL","TJK","2011","338.59"
"REHAB_12","FEMALE","TJK","2011","288.71"
"REHAB_12","MALE","TJK","2011","387.56"
"REHAB_12","ALL","TJK","2012","339.35"
"REHAB_12","FEMALE","TJK","2012","289.60"
"REHAB_12","MALE","TJK","2012","388.14"
"REHAB_12","ALL","TJK","2013","340.31"
"REHAB_12","FEMALE","TJK","2013","290.76"
"REHAB_12","MALE","TJK","2013","388.88"
"REHAB_12","ALL","TJK","2014","340.79"
"REHAB_12","FEMALE","TJK","2014","291.35"
"REHAB_12","MALE","TJK","2014","389.23"
"REHAB_12","ALL","TJK","2015","341.17"
"REHAB_12","FEMALE","TJK","2015","292.00"
"REHAB_12","MALE","TJK","2015","389.33"
"REHAB_12","ALL","TJK","2016","342.04"
"REHAB_12","FEMALE","TJK","2016","292.87"
"REHAB_12","MALE","TJK","2016","390.19"
"REHAB_12","ALL","TJK","2017","342.73"
"REHAB_12","FEMALE","TJK","2017","293.03"
"REHAB_12","MALE","TJK","2017","391.38"
"REHAB_12","ALL","TJK","2018","342.60"
"REHAB_12","FEMALE","TJK","2018","292.91"
"REHAB_12","MALE","TJK","2018","391.22"
"REHAB_12","ALL","TJK","2019","341.39"
"REHAB_12","FEMALE","TJK","2019","291.48"
"REHAB_12","MALE","TJK","2019","390.20"
"REHAB_12","ALL","TKM","1990","280.41"
"REHAB_12","FEMALE","TKM","1990","237.29"
"REHAB_12","MALE","TKM","1990","324.63"
"REHAB_12","ALL","TKM","1991","282.79"
"REHAB_12","FEMALE","TKM","1991","239.89"
"REHAB_12","MALE","TKM","1991","326.70"
"REHAB_12","ALL","TKM","1992","285.38"
"REHAB_12","FEMALE","TKM","1992","242.55"
"REHAB_12","MALE","TKM","1992","329.11"
"REHAB_12","ALL","TKM","1993","288.28"
"REHAB_12","FEMALE","TKM","1993","245.39"
"REHAB_12","MALE","TKM","1993","331.92"
"REHAB_12","ALL","TKM","1994","290.93"
"REHAB_12","FEMALE","TKM","1994","248.03"
"REHAB_12","MALE","TKM","1994","334.47"
"REHAB_12","ALL","TKM","1995","293.69"
"REHAB_12","FEMALE","TKM","1995","251.00"
"REHAB_12","MALE","TKM","1995","336.86"
"REHAB_12","ALL","TKM","1996","296.87"
"REHAB_12","FEMALE","TKM","1996","254.07"
"REHAB_12","MALE","TKM","1996","340.02"
"REHAB_12","ALL","TKM","1997","300.55"
"REHAB_12","FEMALE","TKM","1997","257.36"
"REHAB_12","MALE","TKM","1997","343.98"
"REHAB_12","ALL","TKM","1998","303.87"
"REHAB_12","FEMALE","TKM","1998","260.74"
"REHAB_12","MALE","TKM","1998","347.11"
"REHAB_12","ALL","TKM","1999","307.31"
"REHAB_12","FEMALE","TKM","1999","264.12"
"REHAB_12","MALE","TKM","1999","350.47"
"REHAB_12","ALL","TKM","2000","309.56"
"REHAB_12","FEMALE","TKM","2000","266.65"
"REHAB_12","MALE","TKM","2000","352.31"
"REHAB_12","ALL","TKM","2001","311.46"
"REHAB_12","FEMALE","TKM","2001","268.31"
"REHAB_12","MALE","TKM","2001","354.32"
"REHAB_12","ALL","TKM","2002","312.24"
"REHAB_12","FEMALE","TKM","2002","269.43"
"REHAB_12","MALE","TKM","2002","354.64"
"REHAB_12","ALL","TKM","2003","312.67"
"REHAB_12","FEMALE","TKM","2003","269.78"
"REHAB_12","MALE","TKM","2003","355.02"
"REHAB_12","ALL","TKM","2004","313.10"
"REHAB_12","FEMALE","TKM","2004","270.24"
"REHAB_12","MALE","TKM","2004","355.31"
"REHAB_12","ALL","TKM","2005","313.72"
"REHAB_12","FEMALE","TKM","2005","270.83"
"REHAB_12","MALE","TKM","2005","355.87"
"REHAB_12","ALL","TKM","2006","314.06"
"REHAB_12","FEMALE","TKM","2006","271.21"
"REHAB_12","MALE","TKM","2006","356.07"
"REHAB_12","ALL","TKM","2007","314.40"
"REHAB_12","FEMALE","TKM","2007","271.70"
"REHAB_12","MALE","TKM","2007","356.15"
"REHAB_12","ALL","TKM","2008","314.72"
"REHAB_12","FEMALE","TKM","2008","271.84"
"REHAB_12","MALE","TKM","2008","356.56"
"REHAB_12","ALL","TKM","2009","314.71"
"REHAB_12","FEMALE","TKM","2009","271.54"
"REHAB_12","MALE","TKM","2009","356.75"
"REHAB_12","ALL","TKM","2010","315.14"
"REHAB_12","FEMALE","TKM","2010","271.79"
"REHAB_12","MALE","TKM","2010","357.23"
"REHAB_12","ALL","TKM","2011","316.28"
"REHAB_12","FEMALE","TKM","2011","272.94"
"REHAB_12","MALE","TKM","2011","358.27"
"REHAB_12","ALL","TKM","2012","318.25"
"REHAB_12","FEMALE","TKM","2012","274.66"
"REHAB_12","MALE","TKM","2012","360.40"
"REHAB_12","ALL","TKM","2013","320.65"
"REHAB_12","FEMALE","TKM","2013","276.52"
"REHAB_12","MALE","TKM","2013","363.22"
"REHAB_12","ALL","TKM","2014","322.63"
"REHAB_12","FEMALE","TKM","2014","278.34"
"REHAB_12","MALE","TKM","2014","365.30"
"REHAB_12","ALL","TKM","2015","324.49"
"REHAB_12","FEMALE","TKM","2015","280.06"
"REHAB_12","MALE","TKM","2015","367.23"
"REHAB_12","ALL","TKM","2016","325.57"
"REHAB_12","FEMALE","TKM","2016","280.41"
"REHAB_12","MALE","TKM","2016","368.95"
"REHAB_12","ALL","TKM","2017","326.09"
"REHAB_12","FEMALE","TKM","2017","280.44"
"REHAB_12","MALE","TKM","2017","369.91"
"REHAB_12","ALL","TKM","2018","325.70"
"REHAB_12","FEMALE","TKM","2018","279.60"
"REHAB_12","MALE","TKM","2018","369.90"
"REHAB_12","ALL","TKM","2019","324.80"
"REHAB_12","FEMALE","TKM","2019","278.33"
"REHAB_12","MALE","TKM","2019","369.32"
"REHAB_12","ALL","TUR","1990","318.71"
"REHAB_12","FEMALE","TUR","1990","276.46"
"REHAB_12","MALE","TUR","1990","359.79"
"REHAB_12","ALL","TUR","1991","319.41"
"REHAB_12","FEMALE","TUR","1991","277.18"
"REHAB_12","MALE","TUR","1991","360.46"
"REHAB_12","ALL","TUR","1992","319.98"
"REHAB_12","FEMALE","TUR","1992","277.75"
"REHAB_12","MALE","TUR","1992","361.03"
"REHAB_12","ALL","TUR","1993","320.81"
"REHAB_12","FEMALE","TUR","1993","278.71"
"REHAB_12","MALE","TUR","1993","361.74"
"REHAB_12","ALL","TUR","1994","321.56"
"REHAB_12","FEMALE","TUR","1994","279.66"
"REHAB_12","MALE","TUR","1994","362.33"
"REHAB_12","ALL","TUR","1995","322.37"
"REHAB_12","FEMALE","TUR","1995","280.62"
"REHAB_12","MALE","TUR","1995","363.01"
"REHAB_12","ALL","TUR","1996","323.49"
"REHAB_12","FEMALE","TUR","1996","281.94"
"REHAB_12","MALE","TUR","1996","363.97"
"REHAB_12","ALL","TUR","1997","324.40"
"REHAB_12","FEMALE","TUR","1997","283.42"
"REHAB_12","MALE","TUR","1997","364.36"
"REHAB_12","ALL","TUR","1998","325.85"
"REHAB_12","FEMALE","TUR","1998","284.99"
"REHAB_12","MALE","TUR","1998","365.74"
"REHAB_12","ALL","TUR","1999","327.20"
"REHAB_12","FEMALE","TUR","1999","286.98"
"REHAB_12","MALE","TUR","1999","366.51"
"REHAB_12","ALL","TUR","2000","328.35"
"REHAB_12","FEMALE","TUR","2000","287.91"
"REHAB_12","MALE","TUR","2000","367.91"
"REHAB_12","ALL","TUR","2001","330.10"
"REHAB_12","FEMALE","TUR","2001","289.87"
"REHAB_12","MALE","TUR","2001","369.49"
"REHAB_12","ALL","TUR","2002","331.87"
"REHAB_12","FEMALE","TUR","2002","292.03"
"REHAB_12","MALE","TUR","2002","370.95"
"REHAB_12","ALL","TUR","2003","333.45"
"REHAB_12","FEMALE","TUR","2003","293.50"
"REHAB_12","MALE","TUR","2003","372.67"
"REHAB_12","ALL","TUR","2004","334.91"
"REHAB_12","FEMALE","TUR","2004","295.24"
"REHAB_12","MALE","TUR","2004","373.92"
"REHAB_12","ALL","TUR","2005","336.47"
"REHAB_12","FEMALE","TUR","2005","296.77"
"REHAB_12","MALE","TUR","2005","375.55"
"REHAB_12","ALL","TUR","2006","337.13"
"REHAB_12","FEMALE","TUR","2006","297.42"
"REHAB_12","MALE","TUR","2006","376.26"
"REHAB_12","ALL","TUR","2007","338.23"
"REHAB_12","FEMALE","TUR","2007","298.25"
"REHAB_12","MALE","TUR","2007","377.65"
"REHAB_12","ALL","TUR","2008","338.54"
"REHAB_12","FEMALE","TUR","2008","299.07"
"REHAB_12","MALE","TUR","2008","377.47"
"REHAB_12","ALL","TUR","2009","339.18"
"REHAB_12","FEMALE","TUR","2009","299.89"
"REHAB_12","MALE","TUR","2009","377.94"
"REHAB_12","ALL","TUR","2010","339.84"
"REHAB_12","FEMALE","TUR","2010","300.81"
"REHAB_12","MALE","TUR","2010","378.37"
"REHAB_12","ALL","TUR","2011","341.00"
"REHAB_12","FEMALE","TUR","2011","302.10"
"REHAB_12","MALE","TUR","2011","379.38"
"REHAB_12","ALL","TUR","2012","342.32"
"REHAB_12","FEMALE","TUR","2012","303.30"
"REHAB_12","MALE","TUR","2012","380.77"
"REHAB_12","ALL","TUR","2013","343.92"
"REHAB_12","FEMALE","TUR","2013","304.81"
"REHAB_12","MALE","TUR","2013","382.35"
"REHAB_12","ALL","TUR","2014","345.59"
"REHAB_12","FEMALE","TUR","2014","306.66"
"REHAB_12","MALE","TUR","2014","383.77"
"REHAB_12","ALL","TUR","2015","347.17"
"REHAB_12","FEMALE","TUR","2015","308.34"
"REHAB_12","MALE","TUR","2015","385.19"
"REHAB_12","ALL","TUR","2016","348.58"
"REHAB_12","FEMALE","TUR","2016","309.86"
"REHAB_12","MALE","TUR","2016","386.45"
"REHAB_12","ALL","TUR","2017","349.94"
"REHAB_12","FEMALE","TUR","2017","310.79"
"REHAB_12","MALE","TUR","2017","388.23"
"REHAB_12","ALL","TUR","2018","350.41"
"REHAB_12","FEMALE","TUR","2018","311.21"
"REHAB_12","MALE","TUR","2018","388.76"
"REHAB_12","ALL","TUR","2019","350.64"
"REHAB_12","FEMALE","TUR","2019","311.75"
"REHAB_12","MALE","TUR","2019","388.74"
"REHAB_12","ALL","UKR","1990","345.35"
"REHAB_12","FEMALE","UKR","1990","304.06"
"REHAB_12","MALE","UKR","1990","393.23"
"REHAB_12","ALL","UKR","1991","344.71"
"REHAB_12","FEMALE","UKR","1991","304.30"
"REHAB_12","MALE","UKR","1991","391.46"
"REHAB_12","ALL","UKR","1992","344.78"
"REHAB_12","FEMALE","UKR","1992","304.31"
"REHAB_12","MALE","UKR","1992","391.53"
"REHAB_12","ALL","UKR","1993","344.98"
"REHAB_12","FEMALE","UKR","1993","304.66"
"REHAB_12","MALE","UKR","1993","391.46"
"REHAB_12","ALL","UKR","1994","345.49"
"REHAB_12","FEMALE","UKR","1994","305.45"
"REHAB_12","MALE","UKR","1994","391.60"
"REHAB_12","ALL","UKR","1995","346.47"
"REHAB_12","FEMALE","UKR","1995","306.58"
"REHAB_12","MALE","UKR","1995","392.39"
"REHAB_12","ALL","UKR","1996","347.60"
"REHAB_12","FEMALE","UKR","1996","307.29"
"REHAB_12","MALE","UKR","1996","394.00"
"REHAB_12","ALL","UKR","1997","349.06"
"REHAB_12","FEMALE","UKR","1997","308.28"
"REHAB_12","MALE","UKR","1997","396.02"
"REHAB_12","ALL","UKR","1998","350.78"
"REHAB_12","FEMALE","UKR","1998","309.16"
"REHAB_12","MALE","UKR","1998","398.70"
"REHAB_12","ALL","UKR","1999","352.26"
"REHAB_12","FEMALE","UKR","1999","310.54"
"REHAB_12","MALE","UKR","1999","400.31"
"REHAB_12","ALL","UKR","2000","353.36"
"REHAB_12","FEMALE","UKR","2000","311.42"
"REHAB_12","MALE","UKR","2000","401.71"
"REHAB_12","ALL","UKR","2001","354.48"
"REHAB_12","FEMALE","UKR","2001","312.77"
"REHAB_12","MALE","UKR","2001","402.63"
"REHAB_12","ALL","UKR","2002","355.23"
"REHAB_12","FEMALE","UKR","2002","313.41"
"REHAB_12","MALE","UKR","2002","403.55"
"REHAB_12","ALL","UKR","2003","356.35"
"REHAB_12","FEMALE","UKR","2003","314.32"
"REHAB_12","MALE","UKR","2003","404.98"
"REHAB_12","ALL","UKR","2004","357.31"
"REHAB_12","FEMALE","UKR","2004","315.44"
"REHAB_12","MALE","UKR","2004","405.82"
"REHAB_12","ALL","UKR","2005","357.89"
"REHAB_12","FEMALE","UKR","2005","315.73"
"REHAB_12","MALE","UKR","2005","406.81"
"REHAB_12","ALL","UKR","2006","357.74"
"REHAB_12","FEMALE","UKR","2006","315.71"
"REHAB_12","MALE","UKR","2006","406.57"
"REHAB_12","ALL","UKR","2007","356.63"
"REHAB_12","FEMALE","UKR","2007","315.52"
"REHAB_12","MALE","UKR","2007","404.47"
"REHAB_12","ALL","UKR","2008","356.05"
"REHAB_12","FEMALE","UKR","2008","315.18"
"REHAB_12","MALE","UKR","2008","403.65"
"REHAB_12","ALL","UKR","2009","355.29"
"REHAB_12","FEMALE","UKR","2009","315.23"
"REHAB_12","MALE","UKR","2009","401.98"
"REHAB_12","ALL","UKR","2010","355.02"
"REHAB_12","FEMALE","UKR","2010","315.05"
"REHAB_12","MALE","UKR","2010","401.60"
"REHAB_12","ALL","UKR","2011","355.01"
"REHAB_12","FEMALE","UKR","2011","315.10"
"REHAB_12","MALE","UKR","2011","401.50"
"REHAB_12","ALL","UKR","2012","355.74"
"REHAB_12","FEMALE","UKR","2012","315.77"
"REHAB_12","MALE","UKR","2012","402.28"
"REHAB_12","ALL","UKR","2013","356.06"
"REHAB_12","FEMALE","UKR","2013","316.08"
"REHAB_12","MALE","UKR","2013","402.57"
"REHAB_12","ALL","UKR","2014","356.23"
"REHAB_12","FEMALE","UKR","2014","316.35"
"REHAB_12","MALE","UKR","2014","402.62"
"REHAB_12","ALL","UKR","2015","356.03"
"REHAB_12","FEMALE","UKR","2015","316.39"
"REHAB_12","MALE","UKR","2015","402.17"
"REHAB_12","ALL","UKR","2016","355.69"
"REHAB_12","FEMALE","UKR","2016","315.54"
"REHAB_12","MALE","UKR","2016","402.50"
"REHAB_12","ALL","UKR","2017","354.98"
"REHAB_12","FEMALE","UKR","2017","314.51"
"REHAB_12","MALE","UKR","2017","402.22"
"REHAB_12","ALL","UKR","2018","354.52"
"REHAB_12","FEMALE","UKR","2018","314.58"
"REHAB_12","MALE","UKR","2018","401.22"
"REHAB_12","ALL","UKR","2019","353.70"
"REHAB_12","FEMALE","UKR","2019","314.66"
"REHAB_12","MALE","UKR","2019","399.40"
"REHAB_12","ALL","UZB","1990","298.25"
"REHAB_12","FEMALE","UZB","1990","250.81"
"REHAB_12","MALE","UZB","1990","346.73"
"REHAB_12","ALL","UZB","1991","300.72"
"REHAB_12","FEMALE","UZB","1991","253.22"
"REHAB_12","MALE","UZB","1991","349.22"
"REHAB_12","ALL","UZB","1992","303.27"
"REHAB_12","FEMALE","UZB","1992","255.98"
"REHAB_12","MALE","UZB","1992","351.52"
"REHAB_12","ALL","UZB","1993","305.53"
"REHAB_12","FEMALE","UZB","1993","258.34"
"REHAB_12","MALE","UZB","1993","353.65"
"REHAB_12","ALL","UZB","1994","307.17"
"REHAB_12","FEMALE","UZB","1994","259.75"
"REHAB_12","MALE","UZB","1994","355.47"
"REHAB_12","ALL","UZB","1995","309.13"
"REHAB_12","FEMALE","UZB","1995","261.67"
"REHAB_12","MALE","UZB","1995","357.43"
"REHAB_12","ALL","UZB","1996","311.29"
"REHAB_12","FEMALE","UZB","1996","264.00"
"REHAB_12","MALE","UZB","1996","359.39"
"REHAB_12","ALL","UZB","1997","312.90"
"REHAB_12","FEMALE","UZB","1997","265.29"
"REHAB_12","MALE","UZB","1997","361.31"
"REHAB_12","ALL","UZB","1998","315.00"
"REHAB_12","FEMALE","UZB","1998","267.63"
"REHAB_12","MALE","UZB","1998","363.11"
"REHAB_12","ALL","UZB","1999","316.74"
"REHAB_12","FEMALE","UZB","1999","269.39"
"REHAB_12","MALE","UZB","1999","364.79"
"REHAB_12","ALL","UZB","2000","318.69"
"REHAB_12","FEMALE","UZB","2000","271.41"
"REHAB_12","MALE","UZB","2000","366.66"
"REHAB_12","ALL","UZB","2001","320.00"
"REHAB_12","FEMALE","UZB","2001","272.98"
"REHAB_12","MALE","UZB","2001","367.67"
"REHAB_12","ALL","UZB","2002","321.76"
"REHAB_12","FEMALE","UZB","2002","275.03"
"REHAB_12","MALE","UZB","2002","369.10"
"REHAB_12","ALL","UZB","2003","322.94"
"REHAB_12","FEMALE","UZB","2003","276.32"
"REHAB_12","MALE","UZB","2003","370.13"
"REHAB_12","ALL","UZB","2004","324.34"
"REHAB_12","FEMALE","UZB","2004","277.86"
"REHAB_12","MALE","UZB","2004","371.36"
"REHAB_12","ALL","UZB","2005","325.59"
"REHAB_12","FEMALE","UZB","2005","279.19"
"REHAB_12","MALE","UZB","2005","372.50"
"REHAB_12","ALL","UZB","2006","325.98"
"REHAB_12","FEMALE","UZB","2006","279.67"
"REHAB_12","MALE","UZB","2006","372.79"
"REHAB_12","ALL","UZB","2007","326.21"
"REHAB_12","FEMALE","UZB","2007","280.10"
"REHAB_12","MALE","UZB","2007","372.81"
"REHAB_12","ALL","UZB","2008","326.27"
"REHAB_12","FEMALE","UZB","2008","280.45"
"REHAB_12","MALE","UZB","2008","372.55"
"REHAB_12","ALL","UZB","2009","326.51"
"REHAB_12","FEMALE","UZB","2009","281.01"
"REHAB_12","MALE","UZB","2009","372.44"
"REHAB_12","ALL","UZB","2010","326.47"
"REHAB_12","FEMALE","UZB","2010","281.23"
"REHAB_12","MALE","UZB","2010","372.11"
"REHAB_12","ALL","UZB","2011","327.75"
"REHAB_12","FEMALE","UZB","2011","282.40"
"REHAB_12","MALE","UZB","2011","373.47"
"REHAB_12","ALL","UZB","2012","329.36"
"REHAB_12","FEMALE","UZB","2012","283.89"
"REHAB_12","MALE","UZB","2012","375.16"
"REHAB_12","ALL","UZB","2013","331.50"
"REHAB_12","FEMALE","UZB","2013","285.86"
"REHAB_12","MALE","UZB","2013","377.45"
"REHAB_12","ALL","UZB","2014","333.65"
"REHAB_12","FEMALE","UZB","2014","288.02"
"REHAB_12","MALE","UZB","2014","379.57"
"REHAB_12","ALL","UZB","2015","334.60"
"REHAB_12","FEMALE","UZB","2015","288.77"
"REHAB_12","MALE","UZB","2015","380.69"
"REHAB_12","ALL","UZB","2016","334.78"
"REHAB_12","FEMALE","UZB","2016","288.55"
"REHAB_12","MALE","UZB","2016","381.23"
"REHAB_12","ALL","UZB","2017","334.76"
"REHAB_12","FEMALE","UZB","2017","288.35"
"REHAB_12","MALE","UZB","2017","381.37"
"REHAB_12","ALL","UZB","2018","334.48"
"REHAB_12","FEMALE","UZB","2018","287.84"
"REHAB_12","MALE","UZB","2018","381.30"
"REHAB_12","ALL","UZB","2019","333.88"
"REHAB_12","FEMALE","UZB","2019","286.79"
"REHAB_12","MALE","UZB","2019","381.15"
"REHAB_13","ALL","ALB","1990","2261.52"
"REHAB_13","FEMALE","ALB","1990","1960.29"
"REHAB_13","MALE","ALB","1990","2545.54"
"REHAB_13","ALL","ALB","1991","2266.54"
"REHAB_13","FEMALE","ALB","1991","1967.10"
"REHAB_13","MALE","ALB","1991","2550.18"
"REHAB_13","ALL","ALB","1992","2274.64"
"REHAB_13","FEMALE","ALB","1992","1975.82"
"REHAB_13","MALE","ALB","1992","2559.20"
"REHAB_13","ALL","ALB","1993","2286.50"
"REHAB_13","FEMALE","ALB","1993","1988.46"
"REHAB_13","MALE","ALB","1993","2572.00"
"REHAB_13","ALL","ALB","1994","2303.11"
"REHAB_13","FEMALE","ALB","1994","2005.04"
"REHAB_13","MALE","ALB","1994","2590.40"
"REHAB_13","ALL","ALB","1995","2323.06"
"REHAB_13","FEMALE","ALB","1995","2023.86"
"REHAB_13","MALE","ALB","1995","2613.34"
"REHAB_13","ALL","ALB","1996","2346.19"
"REHAB_13","FEMALE","ALB","1996","2046.06"
"REHAB_13","MALE","ALB","1996","2639.20"
"REHAB_13","ALL","ALB","1997","2446.67"
"REHAB_13","FEMALE","ALB","1997","2119.34"
"REHAB_13","MALE","ALB","1997","2765.65"
"REHAB_13","ALL","ALB","1998","2373.54"
"REHAB_13","FEMALE","ALB","1998","2074.64"
"REHAB_13","MALE","ALB","1998","2664.38"
"REHAB_13","ALL","ALB","1999","2429.34"
"REHAB_13","FEMALE","ALB","1999","2128.28"
"REHAB_13","MALE","ALB","1999","2726.78"
"REHAB_13","ALL","ALB","2000","2484.26"
"REHAB_13","FEMALE","ALB","2000","2181.97"
"REHAB_13","MALE","ALB","2000","2786.86"
"REHAB_13","ALL","ALB","2001","2512.45"
"REHAB_13","FEMALE","ALB","2001","2214.23"
"REHAB_13","MALE","ALB","2001","2811.84"
"REHAB_13","ALL","ALB","2002","2537.10"
"REHAB_13","FEMALE","ALB","2002","2245.50"
"REHAB_13","MALE","ALB","2002","2830.24"
"REHAB_13","ALL","ALB","2003","2558.60"
"REHAB_13","FEMALE","ALB","2003","2274.61"
"REHAB_13","MALE","ALB","2003","2844.09"
"REHAB_13","ALL","ALB","2004","2580.09"
"REHAB_13","FEMALE","ALB","2004","2303.65"
"REHAB_13","MALE","ALB","2004","2857.83"
"REHAB_13","ALL","ALB","2005","2601.46"
"REHAB_13","FEMALE","ALB","2005","2332.86"
"REHAB_13","MALE","ALB","2005","2871.03"
"REHAB_13","ALL","ALB","2006","2618.06"
"REHAB_13","FEMALE","ALB","2006","2356.69"
"REHAB_13","MALE","ALB","2006","2879.92"
"REHAB_13","ALL","ALB","2007","2626.25"
"REHAB_13","FEMALE","ALB","2007","2370.62"
"REHAB_13","MALE","ALB","2007","2881.85"
"REHAB_13","ALL","ALB","2008","2630.25"
"REHAB_13","FEMALE","ALB","2008","2379.88"
"REHAB_13","MALE","ALB","2008","2880.12"
"REHAB_13","ALL","ALB","2009","2639.37"
"REHAB_13","FEMALE","ALB","2009","2394.13"
"REHAB_13","MALE","ALB","2009","2883.71"
"REHAB_13","ALL","ALB","2010","2660.38"
"REHAB_13","FEMALE","ALB","2010","2419.06"
"REHAB_13","MALE","ALB","2010","2900.46"
"REHAB_13","ALL","ALB","2011","2689.79"
"REHAB_13","FEMALE","ALB","2011","2451.74"
"REHAB_13","MALE","ALB","2011","2926.35"
"REHAB_13","ALL","ALB","2012","2720.55"
"REHAB_13","FEMALE","ALB","2012","2484.69"
"REHAB_13","MALE","ALB","2012","2954.79"
"REHAB_13","ALL","ALB","2013","2755.50"
"REHAB_13","FEMALE","ALB","2013","2519.58"
"REHAB_13","MALE","ALB","2013","2989.95"
"REHAB_13","ALL","ALB","2014","2791.61"
"REHAB_13","FEMALE","ALB","2014","2554.89"
"REHAB_13","MALE","ALB","2014","3027.09"
"REHAB_13","ALL","ALB","2015","2825.28"
"REHAB_13","FEMALE","ALB","2015","2587.65"
"REHAB_13","MALE","ALB","2015","3061.63"
