"Measure code","SEX","COUNTRY_REGION","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"REHAB_1","FEMALE","ISL","35036.53","35150.15","35254.26","35365.66","35512.21","35694.95","35971.61","36380.05","36832.96","37257.91","37526.10","37708.92","37900.81","38111.83","38347.57","38548.42","38711.50","38808.28","38873.95","38974.93","39121.46","39208.98","39154.35","39039.98","38973.34","39063.79","39418.36","39792.05","40076.59","40368.50"
"REHAB_1","FEMALE","IRL","35310.25","35657.15","35963.42","36242.98","36491.95","36716.62","36885.23","36998.72","37087.54","37162.80","37261.26","37375.42","37480.45","37580.26","37660.55","37730.89","37754.91","37729.24","37701.73","37688.91","37738.85","37843.24","37978.31","38159.82","38375.22","38631.94","38965.07","39304.98","39612.30","39932.28"
"REHAB_1","FEMALE","ISR","31647.89","31726.93","31808.00","31879.58","31968.06","32053.33","32149.74","32230.20","32318.15","32406.06","32525.82","32678.78","32879.17","32953.00","33068.49","33189.60","33356.42","33432.79","33545.15","33624.05","33673.75","33760.80","33826.16","33878.38","34087.36","34097.13","34289.84","34469.62","34562.41","34668.06"
"REHAB_1","FEMALE","ITA","42010.21","42241.52","42433.69","42610.51","42783.07","42959.00","43116.28","43218.44","43280.27","43307.07","43319.04","43182.88","42825.31","42380.42","42003.34","41867.44","41928.64","42023.44","42132.16","42266.20","42426.48","42605.63","42801.22","43014.37","43254.82","43515.54","43805.72","44132.06","44666.80","45464.23"
"REHAB_1","FEMALE","KAZ","28435.15","28424.04","28437.08","28479.81","28533.87","28627.47","28771.59","28956.30","29163.05","29358.31","29523.46","29661.34","29767.79","29848.99","29907.50","29955.86","30016.12","30083.69","30148.23","30195.22","30218.34","30215.36","30208.24","30200.69","30199.86","30214.12","30289.17","30421.82","30637.92","30950.01"
"REHAB_1","FEMALE","KGZ","25123.81","24964.98","24822.07","24695.30","24604.84","24509.85","24477.68","24475.02","24501.44","24528.22","24562.61","24523.05","24484.58","24460.83","24453.65","24476.41","24533.99","24588.41","24656.49","24712.45","24828.33","24854.88","24905.75","24974.68","25065.92","25178.85","25576.05","25981.08","26114.32","26231.95"
"REHAB_1","FEMALE","LVA","43650.88","43425.70","43293.27","43252.54","43286.14","43426.38","43700.62","44074.70","44467.04","44822.17","45128.10","45284.54","45288.13","45217.45","45139.06","45148.59","45197.13","45232.82","45308.46","45445.26","45649.89","45858.27","46045.17","46213.57","46368.89","46563.06","46985.06","47425.62","47660.36","47854.63"
"REHAB_1","FEMALE","LTU","40490.16","40315.10","40200.30","40175.43","40222.03","40341.93","40571.00","40876.35","41225.64","41589.01","41952.99","42298.63","42599.81","42892.14","43202.40","43559.46","43962.36","44350.96","44723.98","45089.37","45436.17","45727.52","45959.25","46161.39","46343.97","46539.09","46926.77","47357.57","47654.43","47897.17"
"REHAB_1","FEMALE","LUX","41749.05","41836.03","41874.71","41871.34","41845.44","41809.89","41722.47","41594.44","41462.34","41362.69","41322.06","41316.67","41345.53","41403.07","41452.87","41515.11","41536.76","41544.95","41551.62","41574.61","41628.25","41649.23","41620.83","41597.56","41612.96","41666.43","41770.10","41903.73","42041.44","42208.68"
"REHAB_1","FEMALE","MLT","36844.84","37082.16","37324.57","37582.47","37881.60","38179.27","38450.03","38724.30","39015.56","39347.32","39697.97","40130.03","40668.92","41238.17","41790.55","42246.57","42611.85","42951.34","43277.06","43607.51","43940.08","44256.18","44557.92","44860.26","45172.69","45486.72","46032.55","46564.20","46624.44","46327.60"
"REHAB_1","FEMALE","MNE","","","","","","","","","","","","","","","","","38469.15","38698.54","38916.80","39139.12","39376.62","39617.47","39875.01","40147.27","40435.78","40744.82","41351.95","41951.87","42240.59","42502.95"
"REHAB_1","FEMALE","NLD","36074.54","36299.85","36519.49","36706.31","36857.31","36979.21","37049.49","37086.59","37095.90","37115.67","37186.85","37309.10","37473.30","37651.69","37854.60","38079.34","38293.81","38509.11","38713.85","38919.20","39155.41","39437.73","39779.97","40142.00","40507.03","40842.72","40998.23","41146.71","41474.40","41889.35"
"REHAB_1","FEMALE","MKD","34886.26","34963.60","35070.21","35243.53","35462.64","35689.87","35886.27","35776.69","35647.37","36292.99","37005.48","37097.56","37031.50","37062.52","37121.75","37216.40","37272.46","37298.03","37331.60","37436.97","37660.93","37928.52","38187.12","38460.42","38758.22","39047.39","39665.76","40297.96","40585.35","40838.08"
"REHAB_1","FEMALE","NOR","39832.64","39835.80","39827.35","39812.79","39795.14","39785.45","39755.81","39680.37","39590.47","39515.94","39508.99","39578.32","39676.36","39781.81","39891.26","39990.29","40044.88","40049.74","40017.25","39977.83","39968.26","39988.64","39981.47","39996.74","40038.94","40123.90","40389.06","40698.05","40934.13","41241.03"
"REHAB_1","FEMALE","POL","39832.76","39739.41","39681.01","39674.15","39735.80","39869.01","40055.31","40276.49","40519.81","40774.11","41024.54","41233.69","41397.56","41549.57","41724.49","41957.19","42212.98","42438.79","42647.05","42856.70","43091.31","43348.92","43606.14","43871.92","44160.15","44476.60","45259.79","46034.10","46349.49","46626.38"
"REHAB_1","FEMALE","PRT","38149.08","38542.00","38896.14","39232.92","39538.41","39815.53","40061.39","40256.58","40435.83","40607.57","40799.41","41031.10","41258.93","41498.34","41744.60","42005.04","42260.54","42475.08","42684.82","42901.78","43155.18","43448.93","43738.09","44049.43","44366.53","44696.22","45029.00","45346.95","45644.18","45885.58"
"REHAB_1","FEMALE","MDA","35730.25","35698.46","35738.35","35792.77","35900.98","36059.30","36254.42","36512.30","36803.20","37112.80","37420.64","37683.82","37918.89","38113.84","38312.26","38544.17","38761.54","38983.53","39193.25","39422.38","39682.73","39980.41","40361.34","40763.29","41177.59","41580.46","42214.42","42853.06","43205.25","43537.33"
"REHAB_1","FEMALE","ROU","38861.76","39034.67","39220.92","39413.49","39604.28","39826.13","40023.28","40203.93","40391.89","40579.61","40797.59","40975.17","41117.94","41267.10","41431.30","41652.81","41882.47","42121.78","42381.54","42634.52","42907.18","43186.01","43474.54","43776.58","44092.95","44431.01","44946.35","45446.22","45756.61","46048.13"
"REHAB_1","FEMALE","RUS","43490.98","43444.52","43503.77","43589.11","43704.37","43884.12","44202.30","44642.71","45101.94","45570.00","45930.03","46180.86","46395.56","46519.64","46638.26","46771.74","46897.57","47006.36","47049.98","47068.04","47092.24","47048.20","46927.72","46741.93","46559.48","46462.26","46582.07","46817.08","47028.99","47291.60"
"REHAB_1","FEMALE","SRB","","","","","","","","","","","","","","","","","41027.64","41297.85","41584.30","41838.05","42068.89","42263.87","42428.51","42653.56","42900.84","43140.87","43768.57","44381.54","44620.17","44807.59"
"REHAB_1","FEMALE","SVK","36543.66","36615.58","36695.76","36796.51","36939.29","37124.91","37306.71","37464.87","37614.44","37779.97","37987.59","38216.87","38436.36","38653.56","38874.45","39121.23","39404.82","39708.17","40013.45","40315.44","40611.98","40910.79","41221.20","41556.57","41916.45","42300.83","42914.42","43500.79","43885.05","44299.52"
"REHAB_1","FEMALE","SVN","40534.39","40556.83","40640.60","40788.21","40983.47","41228.35","41554.32","41992.23","42499.27","43026.75","43538.62","44062.78","44633.15","45210.94","45737.16","46159.71","46508.54","46820.35","47075.60","47273.19","47416.41","47458.58","47405.44","47337.67","47338.30","47487.39","48105.29","48750.92","48823.41","48484.91"
"REHAB_1","FEMALE","ESP","36977.01","37091.58","37211.30","37382.78","37617.06","37903.63","38265.76","38610.71","38955.07","39268.82","39507.42","39653.65","39643.98","39586.94","39570.25","39645.51","39849.26","40059.96","40287.63","40530.39","40760.76","41072.46","41475.46","41947.74","42420.40","42816.78","43263.08","43701.83","44149.97","44723.23"
"REHAB_1","FEMALE","SWE","40835.18","40733.27","40647.14","40589.55","40583.03","40653.26","40767.30","40907.05","41059.84","41211.37","41358.92","41484.55","41588.77","41677.64","41762.59","41834.60","41882.88","41915.78","41938.18","41945.65","41931.13","41884.34","41810.08","41729.49","41670.55","41647.53","41874.95","42133.25","42229.24","42370.30"
"REHAB_1","FEMALE","CHE","45352.25","45542.37","45741.94","45964.84","46208.89","46465.61","46715.99","46952.07","47169.43","47353.41","47497.11","47588.77","47622.24","47622.74","47621.91","47658.57","47730.15","47799.47","47855.64","47893.59","47904.37","47852.79","47736.00","47600.78","47505.37","47497.42","47607.11","47664.94","47109.89","45907.31"
"REHAB_1","FEMALE","TJK","21908.38","21713.55","22294.79","24182.53","22892.68","22781.79","23207.38","22970.86","23069.11","22990.28","22946.11","22890.34","22783.66","22683.36","22604.04","22579.20","22590.42","22592.31","22600.29","22622.56","22685.73","22730.94","22780.80","22843.92","22934.24","23069.10","23383.95","23696.03","23824.06","23915.96"
"REHAB_1","FEMALE","TUR","23536.74","23585.04","23713.61","23820.52","23991.48","24144.21","24358.38","24597.68","24867.18","25478.88","25664.06","25928.91","26198.65","26480.56","26778.26","27091.01","27410.64","27723.29","28029.86","28338.23","28649.02","28961.58","29249.66","29513.83","29783.64","30095.95","30631.63","31179.18","31587.95","31957.22"
"REHAB_1","FEMALE","TKM","23535.95","23594.85","23614.62","23622.41","23674.04","23780.28","23950.32","24166.00","24417.01","24686.53","24952.54","25208.26","25429.49","25625.45","25800.25","25971.32","26140.44","26302.87","26450.86","26576.84","26686.15","26693.21","26610.10","26492.12","26428.32","26494.92","26811.41","27152.06","27358.57","27552.60"
"REHAB_1","FEMALE","UKR","43907.68","43753.09","43604.48","43467.29","43395.32","43394.57","43468.78","43567.99","43685.40","43842.92","43998.44","44098.64","44072.02","43956.21","43850.73","43797.87","43833.80","43892.68","43940.71","44010.67","44073.41","44125.98","44155.47","44176.05","44308.06","44446.51","45130.59","45845.73","46094.29","46311.88"
"REHAB_1","FEMALE","GBR","43449.13","43453.01","43474.06","43503.16","43534.29","43564.29","43614.52","43725.76","43866.84","44004.12","44110.92","44183.55","44264.46","44331.24","44382.19","44429.65","44384.62","44238.48","44057.16","43910.79","43862.79","43785.45","43606.38","43408.61","43275.53","43292.23","43858.84","44451.22","44604.05","44734.39"
"REHAB_1","FEMALE","UZB","22604.39","22570.96","22540.89","22519.67","22497.39","22494.57","22549.22","22632.87","22735.98","22851.81","22969.69","23073.55","23155.06","23217.69","23274.38","23332.71","23422.45","23517.07","23607.56","23691.86","23772.51","23860.54","23942.52","24029.50","24137.38","24278.26","24633.27","25022.84","25263.60","25482.17"
"REHAB_1","MALE","ALB","38637.43","38957.69","39292.49","39644.20","40026.02","40422.93","40818.75","41668.15","41324.17","42064.66","42798.23","43161.38","43473.01","43730.35","43961.77","44187.39","44320.79","44306.85","44240.22","44232.15","44414.03","44744.63","45108.78","45557.54","46049.34","46511.41","47251.48","47991.56","48393.62","48662.58"
"REHAB_1","MALE","AND","35953.89","35657.94","35809.88","36282.84","36707.67","37129.79","37488.93","37816.64","38265.19","38710.35","39261.83","39716.67","40053.38","39812.80","39452.71","39260.09","39346.35","39731.18","40192.38","40844.46","41284.01","40917.42","40964.71","41368.76","41721.55","42067.84","42832.58","43634.86","43884.42","43791.91"
"REHAB_1","MALE","ARM","38935.98","38723.83","38532.04","38353.70","38248.13","38221.73","38263.28","38345.90","38440.61","38548.57","38655.63","38511.70","38003.19","37316.41","36704.05","36440.08","36419.32","36401.19","36367.24","36361.67","36414.09","36486.14","36547.70","36590.97","36643.61","36721.90","36901.67","37047.95","37180.92","37342.25"
"REHAB_1","MALE","AUT","40258.65","40199.25","40164.71","40146.17","40195.12","40340.28","40454.16","40542.02","40591.33","40650.85","40753.00","40839.30","40936.56","41001.18","41064.65","41150.52","41267.34","41472.04","41693.02","41913.40","42093.16","42197.33","42298.69","42367.04","42410.83","42432.19","42532.57","42709.77","42647.90","42367.31"
"REHAB_1","MALE","AZE","28095.79","27951.36","28319.61","28200.73","28303.13","28122.57","28180.13","28281.29","28408.59","28556.19","28697.25","28795.72","28795.96","28768.59","28777.46","28885.04","29085.53","29283.24","29483.96","29690.31","29892.68","30101.33","30283.29","30465.80","30687.26","30940.43","31396.12","31837.88","32148.02","32447.73"
"REHAB_1","MALE","BLR","41699.54","41738.81","41839.41","41969.93","42147.15","42389.48","42729.08","43183.60","43654.43","44097.35","44485.75","44824.08","45146.72","45433.30","45702.78","45929.38","46070.88","46161.94","46201.88","46222.28","46250.89","46259.58","46246.23","46223.18","46175.95","46105.54","45254.87","44490.62","44681.77","45059.25"
"REHAB_1","MALE","BEL","39797.34","39836.84","39925.93","40063.56","40245.75","40452.68","40749.01","41204.49","41756.80","42343.96","42900.58","43514.61","44239.74","44944.27","45513.24","45835.29","45972.27","46075.23","46133.69","46142.49","46099.53","45812.21","45243.23","44597.13","44096.42","43955.21","44531.26","45108.16","44676.82","43366.38"
"REHAB_1","MALE","BIH","41275.79","41315.48","43488.38","44560.72","45231.81","47577.45","46887.38","46718.02","46654.56","46832.40","47103.71","47233.02","47168.83","47028.73","47078.34","47340.18","47531.06","47720.87","48019.50","48339.22","48669.80","48971.22","49240.36","49519.62","49841.49","50191.45","50904.96","51626.62","51996.24","52308.62"
"REHAB_1","MALE","BGR","51466.31","51357.30","51286.32","51272.33","51322.81","51434.53","51582.32","51732.81","51893.49","52052.26","52209.99","52354.62","52468.10","52565.57","52654.78","52720.00","52748.52","52744.98","52761.72","52830.84","52972.66","53156.89","53318.15","53472.77","53624.10","53765.44","53745.74","53723.65","53881.46","54080.32"
"REHAB_1","MALE","HRV","48068.68","47782.44","47434.41","47280.99","47043.82","47220.65","47231.47","47440.85","47722.64","47986.75","48177.07","48245.30","48261.11","48258.72","48294.81","48454.10","48662.51","48845.46","48982.13","49091.20","49229.33","49302.91","49280.51","49231.76","49237.03","49377.35","49835.04","50383.34","50680.26","50785.52"
"REHAB_1","MALE","CYP","34025.80","34113.47","34193.39","34283.75","34403.96","34545.35","34714.19","34902.65","35109.15","35329.08","35561.58","35795.04","36028.36","36261.09","36495.51","36726.72","36978.48","37258.99","37541.70","37798.10","37994.27","38136.40","38262.61","38389.01","38534.83","38723.71","39116.57","39558.10","39778.29","39874.57"
"REHAB_1","MALE","CZE","47625.27","47595.47","47608.83","47674.66","47809.12","47999.88","48205.25","48400.07","48619.84","48893.87","49239.20","49790.61","50550.29","51358.38","52050.99","52477.94","52660.21","52727.99","52732.37","52723.17","52752.87","52802.41","52826.88","52854.41","52901.39","52989.32","53561.22","54113.89","53638.20","52272.62"
"REHAB_1","MALE","DNK","40470.71","40468.37","40450.35","40415.34","40382.96","40360.16","40359.43","40358.37","40359.32","40372.69","40399.91","40439.91","40459.78","40470.82","40490.95","40536.80","40624.29","40715.44","40805.39","40884.65","40959.68","41028.05","41074.33","41120.52","41188.52","41306.67","41764.74","42241.56","42475.56","42728.77"
"REHAB_1","MALE","EST","45603.77","45431.21","45382.83","45427.58","45485.44","45566.17","45702.18","45891.82","46068.29","46212.22","46319.65","46232.69","45924.88","45503.83","45067.14","44731.88","44462.31","44163.28","43861.49","43596.43","43383.36","43209.33","43053.50","42938.48","42865.83","42834.39","42975.04","43232.30","43492.32","43850.78"
"REHAB_1","MALE","FIN","41845.49","42260.01","42644.82","43027.76","43398.53","43766.26","44182.85","44642.75","45144.36","45649.70","46148.36","46696.22","47269.36","47813.84","48266.82","48569.44","48614.40","48377.61","47981.33","47545.22","47193.40","46865.06","46433.89","46015.11","45711.15","45629.36","45972.10","46338.14","46261.80","45796.48"
"REHAB_1","MALE","FRA","37687.00","37817.46","37952.59","38094.09","38231.34","38360.47","38453.33","38493.83","38511.32","38531.03","38591.72","38695.40","38803.09","38908.09","39013.05","39119.45","39186.74","39206.85","39208.27","39219.62","39274.68","39381.28","39514.76","39666.27","39829.89","40003.02","40249.28","40527.48","40788.35","41082.22"
"REHAB_1","MALE","GEO","37581.50","37560.34","37733.65","38110.19","37861.22","37933.53","38032.24","38122.98","38240.95","38311.06","38462.81","38700.13","38924.74","39067.41","39221.74","39413.40","39653.81","39911.15","40383.56","40549.67","40840.18","41203.72","41635.78","42048.46","42427.28","42721.77","42876.36","42985.33","43173.01","43434.84"
"REHAB_1","MALE","DEU","39023.76","39132.12","39237.90","39363.06","39539.15","39726.10","39858.50","39912.76","39952.10","40026.70","40144.59","40300.39","40457.72","40633.76","40852.58","41095.59","41342.37","41567.50","41781.90","41997.65","42172.17","42283.97","42377.00","42444.91","42505.06","42552.30","42937.20","43303.38","43357.55","43401.28"
"REHAB_1","MALE","GRC","37834.04","37986.52","38077.73","38190.71","38337.81","38513.28","38713.83","38905.45","39081.60","39286.82","39472.70","39668.30","39912.35","40174.81","40423.81","40627.95","40787.50","40899.34","40962.32","41028.71","41139.01","41248.89","41309.52","41358.85","41446.12","41644.27","42022.18","42361.98","42592.63","42814.76"
"REHAB_1","MALE","HUN","47218.91","47168.66","47089.60","47017.87","46971.55","46963.94","46961.66","46949.39","46951.57","46977.74","47043.58","47080.09","47036.48","46979.99","46963.75","47019.25","47101.75","47165.73","47244.70","47367.80","47543.68","47704.52","47812.45","47924.97","48080.49","48299.87","49078.47","49877.70","50220.87","50576.48"
"REHAB_1","MALE","ISL","35066.43","35187.37","35281.59","35378.05","35488.41","35640.87","35819.69","36076.67","36374.77","36647.57","36840.58","37002.92","37194.32","37428.12","37664.59","37860.33","37981.53","37976.82","37897.30","37809.53","37785.70","37759.99","37652.01","37536.52","37497.35","37621.99","38115.75","38622.37","38896.46","39149.05"
"REHAB_1","MALE","IRL","34483.27","34804.40","35099.63","35378.31","35641.11","35895.32","36097.22","36233.62","36337.13","36429.05","36553.50","36717.30","36886.30","37037.60","37152.47","37220.64","37215.12","37137.11","37034.24","36944.16","36920.99","36945.52","36965.40","37018.64","37118.60","37290.50","37662.38","38067.16","38356.98","38622.80"
"REHAB_1","MALE","ISR","31233.81","31302.54","31364.53","31403.86","31474.11","31519.86","31583.06","31577.89","31582.21","31600.83","31690.21","31869.72","32154.80","32206.18","32321.60","32390.39","32526.68","32472.37","32498.23","32469.01","32381.38","32385.75","32374.85","32356.38","32654.51","32550.18","32856.34","33176.28","33258.71","33283.18"
"REHAB_1","MALE","ITA","41081.17","41380.04","41633.84","41860.92","42070.00","42255.46","42392.86","42458.58","42460.77","42397.65","42276.61","41893.71","41174.02","40355.45","39690.23","39452.69","39582.85","39808.13","40073.90","40347.64","40586.25","40792.97","41009.16","41233.95","41475.08","41725.57","41973.35","42282.99","43082.55","44428.61"
"REHAB_1","MALE","KAZ","31542.67","31564.38","31614.94","31688.04","31773.72","31900.22","32069.65","32283.38","32520.88","32755.51","32970.13","33145.29","33272.10","33361.23","33426.30","33480.69","33548.75","33626.69","33695.42","33729.89","33705.01","33570.18","33360.95","33115.80","32884.21","32708.35","32458.59","32321.24","32442.67","32666.23"
"REHAB_1","MALE","KGZ","27594.97","27439.11","27306.90","27167.83","27067.69","26930.82","26839.92","26769.38","26716.52","26681.85","26716.80","26648.20","26582.75","26512.29","26443.62","26391.47","26338.37","26246.54","26166.59","26084.20","26166.27","26084.25","26049.80","26030.36","26032.64","26064.44","26295.01","26577.66","26720.25","26861.02"
